# n=2000
# --never-mutate-zero-bits=true
# --include-best-mutant=true
# --ignore-crossover-parent-duplicates=true
fitness,best-lambda,runtime-to-optimum
1078,1.0,12003.048365872623
1077,1.0,12005.160050910632
1076,1.0,12007.268394971363
1075,1.0,12009.373406249657
1074,1.0,12011.475092912662
1073,1.0,12013.573463099992
1072,1.0,12015.668524923809
1071,1.0,12017.760286468976
1070,1.0,12019.848755793153
1069,1.0,12021.93394092692
1068,1.0,12024.0158498739
1067,1.0,12026.094490610869
1066,1.0,12028.169871087885
1065,1.0,12030.241999228394
1064,1.0,12032.310882929343
1063,1.0,12034.376530061309
1062,1.0,12036.438948468603
1061,1.0,12038.498145969372
1060,1.0,12040.55413035572
1059,1.0,12042.606909393855
1058,1.0,12044.656490824133
1057,1.0,12046.70288236123
1056,1.0,12048.746091694222
1055,1.0,12050.786126486695
1054,1.0,12052.822994376867
1053,1.0,12054.85670297769
1052,1.0,12056.887259876949
1051,1.0,12058.914672637378
1050,1.0,12060.938948796798
1049,1.0,12062.960095868162
1048,1.0,12064.9781213397
1047,1.0,12066.99303267502
1046,1.0,12069.004837313209
1045,1.0,12071.013542668936
1044,1.0,12073.019156132556
1043,1.0,12075.021685070222
1042,1.0,12077.021136823963
1041,1.0,12079.017518711822
1040,1.0,12081.010838027923
1039,1.0,12083.001102042606
1038,1.0,12084.98831800249
1037,1.0,12086.9724931306
1036,1.0,12088.953634626461
1035,1.0,12090.931749666184
1034,1.0,12092.906845402593
1033,1.0,12094.878928965287
1032,1.0,12096.848007460761
1031,1.0,12098.814087972498
1030,1.0,12100.777177561062
1029,1.0,12102.7372832642
1028,1.0,12104.694412096918
1027,1.0,12106.64857105162
1026,1.0,12108.599767098158
1025,1.0,12110.548007183925
1024,1.0,12112.493298233987
1023,1.0,12114.435647151153
1022,1.0,12116.375060816048
1021,1.0,12118.311546087247
1020,1.0,12120.24510980134
1019,1.0,12122.175758773019
1018,1.0,12124.103499795188
1017,1.0,12126.02833963903
1016,1.0,12127.950285054114
1015,1.0,12129.869342768485
1014,1.0,12131.785519488745
1013,1.0,12133.69882190014
1012,1.0,12135.609256666658
1011,1.0,12137.516830431094
1010,1.0,12139.421549815164
1009,1.0,12141.323421419584
1008,1.0,12143.222451824138
1007,1.0,12145.118647587795
1006,1.0,12147.01201524877
1005,1.0,12148.902561324594
1004,1.0,12150.79029231226
1003,1.0,12152.675214688232
1002,1.0,12154.557334908577
1001,1.0,12156.436659409039
1000,1.0,12158.313194605109
999,1.0,12160.186946892118
998,1.0,12162.05792264533
997,1.0,12163.926128219973
996,1.0,12165.791569951392
995,1.0,12167.654254155083
994,1.0,12169.514187126773
993,1.0,12171.371375142533
992,1.0,12173.22582445882
991,1.0,12175.077541312563
990,1.0,12176.926531921275
989,1.0,12178.772802483089
988,1.0,12180.616359176856
987,1.0,12182.457208162221
986,1.0,12184.295355579696
985,1.0,12186.130807550748
984,1.0,12187.96357017785
983,1.0,12189.793649544588
982,1.0,12191.62105171572
981,1.0,12193.445782737248
980,1.0,12195.267848636498
979,1.0,12197.087255422202
978,1.0,12198.904009084563
977,1.0,12200.718115595324
976,1.0,12202.529580907847
975,1.0,12204.338410957196
974,1.0,12206.144611660187
973,1.0,12207.948188915487
972,1.0,12209.749148603665
971,1.0,12211.547496587275
970,1.0,12213.34323871091
969,1.0,12215.136380801308
968,1.0,12216.92692866738
967,1.0,12218.714888100318
966,1.0,12220.500264873634
965,1.0,12222.283064743235
964,1.0,12224.063293447538
963,1.0,12225.840956707456
962,1.0,12227.616060226543
961,1.0,12229.388609691014
960,1.0,12231.158610769833
959,1.0,12232.926069114788
958,1.0,12234.69099036053
957,1.0,12236.453380124667
956,1.0,12238.213244007811
955,1.0,12239.970587593674
954,1.0,12241.725416449091
953,1.0,12243.477736124125
952,1.0,12245.2275521521
951,1.0,12246.974870049693
950,1.0,12248.719695316984
949,1.0,12250.462033437527
948,1.0,12252.201889878397
947,1.0,12253.939270090292
946,1.0,12255.674179507543
945,1.0,12257.406623548222
944,1.0,12259.136607614184
943,1.0,12260.864137091137
942,1.0,12262.589217348703
941,1.0,12264.311853740468
940,1.0,12266.032051604054
939,1.0,12267.749816261203
938,1.0,12269.46515301779
937,1.0,12271.178067163912
936,1.0,12272.888563973946
935,1.0,12274.596648706616
934,1.0,12276.302326605051
933,1.0,12278.005602896814
932,1.0,12279.706482794007
931,1.0,12281.404971493304
930,1.0,12283.101074176015
929,1.0,12284.79479600814
928,1.0,12286.486142140438
927,1.0,12288.175117708477
926,1.0,12289.861727832687
925,1.0,12291.545977618442
924,1.0,12293.227872156072
923,1.0,12294.907416520968
922,1.0,12296.584615773607
921,1.0,12298.25947495962
920,1.0,12299.931999109851
919,1.0,12301.602193240407
918,1.0,12303.27006235272
917,1.0,12304.935611433577
916,1.0,12306.598845455217
915,1.0,12308.259769375356
914,1.0,12309.918388137261
913,1.0,12311.57470666976
912,1.0,12313.228729887374
911,1.0,12314.880462690293
910,1.0,12316.529909964476
909,1.0,12318.177076581684
908,1.0,12319.82196739955
907,1.0,12321.464587261598
906,1.0,12323.104940997357
905,1.0,12324.743033422335
904,1.0,12326.378869338138
903,1.0,12328.01245353249
902,1.0,12329.643790779284
901,1.0,12331.272885838642
900,1.0,12332.899743456961
899,1.0,12334.524368366978
898,1.0,12336.146765287784
897,1.0,12337.76693892492
896,1.0,12339.384893970408
895,1.0,12341.000635102777
894,1.0,12342.614166987169
893,1.0,12344.22549427532
892,1.0,12345.834621605662
891,1.0,12347.44155360336
890,1.0,12349.046294880332
889,1.0,12350.648850035346
888,1.0,12352.24922365403
887,1.0,12353.847420308924
886,1.0,12355.443444559554
885,1.0,12357.037300952457
884,1.0,12358.628994021223
883,1.0,12360.218528286568
882,1.0,12361.805908256365
881,1.0,12363.391138425686
880,1.0,12364.974223276853
879,1.0,12366.555167279495
878,1.0,12368.133974890585
877,1.0,12369.710650554478
876,1.0,12371.285198702979
875,1.0,12372.857623755355
874,1.0,12374.427930118425
873,1.0,12375.996122186565
872,1.0,12377.562204341773
871,1.0,12379.12618095371
870,1.0,12380.688056379742
869,1.0,12382.247834965
868,1.0,12383.80552104239
867,1.0,12385.361118932668
866,1.0,12386.914632944477
865,1.0,12388.466067374391
864,1.0,12390.015426506941
863,1.0,12391.562714614685
862,1.0,12393.107935958233
861,1.0,12394.651094786299
860,1.0,12396.192195335727
859,1.0,12397.731241831565
858,1.0,12399.268238487073
857,1.0,12400.8031895038
856,1.0,12402.336099071586
855,1.0,12403.866971368629
854,1.0,12405.395810561527
853,1.0,12406.922620805322
852,1.0,12408.447406243522
851,1.0,12409.970171008155
850,1.0,12411.490919219812
849,1.0,12413.009654987683
848,1.0,12414.526382409596
847,1.0,12416.04110557206
846,1.0,12417.553828550312
845,1.0,12419.064555408337
844,1.0,12420.573290198938
843,1.0,12422.08003696375
842,1.0,12423.584799733278
841,1.0,12425.087582526965
840,1.0,12426.588389353201
839,1.0,12428.087224209372
838,1.0,12429.584091081908
837,1.0,12431.078993946301
836,1.0,12432.571936767166
835,1.0,12434.062923498268
834,1.0,12435.551958082558
833,1.0,12437.039044452213
832,1.0,12438.524186528692
831,1.0,12440.007388222723
830,1.0,12441.488653434397
829,1.0,12442.967986053192
828,1.0,12444.445389957988
827,1.0,12445.9208690171
826,1.0,12447.394427088353
825,1.0,12448.866068019091
824,1.0,12450.33579564621
823,1.0,12451.803613796219
822,1.0,12453.26952628525
821,1.0,12454.73353691913
820,1.0,12456.19564949333
819,1.0,12457.655867793133
818,1.0,12459.114195593549
817,1.0,12460.570636659437
816,1.0,12462.025194745474
815,1.0,12463.477873596237
814,1.0,12464.928676946209
813,1.0,12466.377608519831
812,1.0,12467.824672031533
811,1.0,12469.269871185761
810,1.0,12470.713209677031
809,1.0,12472.154691189928
808,1.0,12473.594319399173
807,1.0,12475.03209796965
806,1.0,12476.468030556423
805,1.0,12477.90212080479
804,1.0,12479.33437235029
803,1.0,12480.76478881879
802,1.0,12482.193373826449
801,1.0,12483.620130979803
800,1.0,12485.045063875777
799,1.0,12486.468176101707
798,1.0,12487.889471235405
797,1.0,12489.308952845162
796,1.0,12490.726624489793
795,1.0,12492.142489718657
794,1.0,12493.556552071726
793,1.0,12494.968815079568
792,1.0,12496.379282263408
791,1.0,12497.787957135142
790,1.0,12499.194843197398
789,1.0,12500.59994394354
788,1.0,12502.003262857714
787,1.0,12503.40480341486
786,1.0,12504.804569080754
785,1.0,12506.20256331207
784,1.0,12507.598789556358
783,1.0,12508.993251252105
782,1.0,12510.38595182875
781,1.0,12511.776894706745
780,1.0,12513.166083297547
779,1.0,12514.553521003676
778,1.0,12515.939211218723
777,1.0,12517.323157327397
776,1.0,12518.705362705547
775,1.0,12520.085830720198
774,1.0,12521.464564729577
773,1.0,12522.841568083137
772,1.0,12524.216844121594
771,1.0,12525.590396176962
770,1.0,12526.96222757255
769,1.0,12528.332341623034
768,1.0,12529.700741634451
767,1.0,12531.067430904264
766,1.0,12532.432412721355
765,1.0,12533.795690366076
764,1.0,12535.15726711025
763,1.0,12536.517146217235
762,1.0,12537.875330941939
761,1.0,12539.23182453084
760,1.0,12540.58663022201
759,1.0,12541.939751245161
758,1.0,12543.291190821668
757,1.0,12544.640952164576
756,1.0,12545.98903847865
755,1.0,12547.3354529604
754,1.0,12548.680198798102
753,1.0,12550.023279171819
752,1.0,12551.364697253448
751,1.0,12552.704456206724
750,1.0,12554.042559187266
749,1.0,12555.379009342585
748,1.0,12556.713809812134
747,1.0,12558.046963727305
746,1.0,12559.37847421149
745,1.0,12560.708344380073
744,1.0,12562.036577340485
743,1.0,12563.363176192202
742,1.0,12564.688144026797
741,1.0,12566.011483927961
740,1.0,12567.333198971502
739,1.0,12568.653292225405
738,1.0,12569.971766749846
737,1.0,12571.288625597203
736,1.0,12572.603871812105
735,1.0,12573.91750843144
734,1.0,12575.229538484391
733,1.0,12576.53996499245
732,1.0,12577.848790969445
731,1.0,12579.156019421587
730,1.0,12580.461653347458
729,1.0,12581.765695738059
728,1.0,12583.068149576822
727,1.0,12584.36901783966
726,1.0,12585.668303494966
725,1.0,12586.966009503632
724,1.0,12588.262138819095
723,1.0,12589.556694387367
722,1.0,12590.849679147004
721,1.0,12592.141096029209
720,1.0,12593.4309479578
719,1.0,12594.719237849247
718,1.0,12596.005968612706
717,1.0,12597.29114315003
716,1.0,12598.574764355799
715,1.0,12599.856835117334
714,1.0,12601.137358314742
713,1.0,12602.41633682091
712,1.0,12603.693773501553
711,1.0,12604.969671215225
710,1.0,12606.244032813345
709,1.0,12607.516861140215
708,1.0,12608.788159033042
707,1.0,12610.057929321985
706,1.0,12611.326174830127
705,1.0,12612.592898373561
704,1.0,12613.85810276134
703,1.0,12615.121790795569
702,1.0,12616.383965271383
701,1.0,12617.644628976983
700,1.0,12618.903784693666
699,1.0,12620.16143519583
698,1.0,12621.417583251008
697,1.0,12622.672231619876
696,1.0,12623.9253830563
695,1.0,12625.177040307335
694,1.0,12626.427206113247
693,1.0,12627.675883207545
692,1.0,12628.923074317001
691,1.0,12630.168782161667
690,1.0,12631.413009454896
689,1.0,12632.655758903365
688,1.0,12633.89703320709
687,1.0,12635.136835059455
686,1.0,12636.375167147246
685,1.0,12637.61203215063
684,1.0,12638.847432743212
683,1.0,12640.081371592056
682,1.0,12641.313851357678
681,1.0,12642.544874694095
680,1.0,12643.774444248813
679,1.0,12645.002562662896
678,1.0,12646.229232570946
677,1.0,12647.45445660112
676,1.0,12648.678237375187
675,1.0,12649.900577508504
674,1.0,12651.121479610083
673,1.0,12652.340946282573
672,1.0,12653.558980122281
671,1.0,12654.775583719207
670,1.0,12655.990759657085
669,1.0,12657.204510513346
668,1.0,12658.416838859175
667,1.0,12659.627747259528
666,1.0,12660.837238273149
665,1.0,12662.045314452576
664,1.0,12663.251978344199
663,1.0,12664.457232488208
662,1.0,12665.661079418694
661,1.0,12666.863521663608
660,1.0,12668.064561744812
659,1.0,12669.264202178076
658,1.0,12670.46244547311
657,1.0,12671.659294133593
656,1.0,12672.854750657154
655,1.0,12674.048817535442
654,1.0,12675.24149725409
653,1.0,12676.432792292793
652,1.0,12677.622705125272
651,1.0,12678.811238219309
650,1.0,12679.998394036786
649,1.0,12681.184175033679
648,1.0,12682.368583660102
647,1.0,12683.551622360274
646,1.0,12684.733293572594
645,1.0,12685.913599729642
644,1.0,12687.092543258166
643,1.0,12688.270126579138
642,1.0,12689.446352107754
641,1.0,12690.62122225346
640,1.0,12691.794739419958
639,1.0,12692.966906005233
638,1.0,12694.137724401557
637,1.0,12695.307196995529
636,1.0,12696.475326168082
635,1.0,12697.642114294482
634,1.0,12698.807563744369
633,1.0,12699.971676881765
632,1.0,12701.134456065101
631,1.0,12702.29590364721
630,1.0,12703.45602197537
629,1.0,12704.614813391288
628,1.0,12705.772280231173
627,1.0,12706.928424825686
626,1.0,12708.083249500005
625,1.0,12709.236756573813
624,1.0,12710.388948361338
623,1.0,12711.539827171357
622,1.0,12712.689395307196
621,1.0,12713.837655066784
620,1.0,12714.984608742638
619,1.0,12716.130258621894
618,1.0,12717.27460698631
617,1.0,12718.417656112302
616,1.0,12719.559408270936
615,1.0,12720.699865727973
614,1.0,12721.839030743848
613,1.0,12722.976905573732
612,1.0,12724.113492467495
611,1.0,12725.248793669767
610,1.0,12726.38281141993
609,1.0,12727.51554795214
608,1.0,12728.647005495335
607,1.0,12729.77718627327
606,1.0,12730.906092504507
605,1.0,12732.03372640245
604,1.0,12733.160090175359
603,1.0,12734.285186026338
602,1.0,12735.409016153382
601,1.0,12736.5315827494
600,1.0,12737.652888002189
599,1.0,12738.772934094466
598,1.0,12739.891723203922
597,1.0,12741.009257503167
596,1.0,12742.125539159815
595,1.0,12743.240570336437
594,1.0,12744.354353190616
593,1.0,12745.466889874946
592,1.0,12746.578182537067
591,1.0,12747.688233319637
590,1.0,12748.797044360384
589,1.0,12749.904617792114
588,1.0,12751.010955742724
587,1.0,12752.116060335187
586,1.0,12753.219933687642
585,1.0,12754.322577913303
584,1.0,12755.42399512056
583,1.0,12756.524187412953
582,1.0,12757.623156889204
581,1.0,12758.720905643215
580,1.0,12759.817435764082
579,1.0,12760.912749336137
578,1.0,12762.006848438929
577,1.0,12763.099735147229
576,1.0,12764.1914115311
575,1.0,12765.281879655868
574,1.0,12766.371141582133
573,1.0,12767.459199365792
572,1.0,12768.546055058066
571,1.0,12769.631710705484
570,1.0,12770.71616834994
569,1.0,12771.799430028645
568,1.0,12772.881497774202
567,1.0,12773.962373614593
566,1.0,12775.042059573176
565,1.0,12776.120557668737
564,1.0,12777.19786991546
563,1.0,12778.273998322979
562,1.0,12779.348944896354
561,1.0,12780.422711636125
560,1.0,12781.495300538285
559,1.0,12782.566713594319
558,1.0,12783.636952791225
557,1.0,12784.706020111485
556,1.0,12785.773917533126
555,1.0,12786.84064702969
554,1.0,12787.906210570289
553,1.0,12788.970610119584
552,1.0,12790.03384763782
551,1.0,12791.095925080825
550,1.0,12792.15684440002
549,1.0,12793.216607542448
548,1.0,12794.27521645078
547,1.0,12795.332673063318
546,1.0,12796.38897931401
545,1.0,12797.44413713247
544,1.0,12798.498148443998
543,1.0,12799.551015169547
542,1.0,12800.602739225827
541,1.0,12801.6533225252
540,1.0,12802.702766975788
539,1.0,12803.751074481437
538,1.0,12804.79824694174
537,1.0,12805.844286252053
536,1.0,12806.889194303501
535,1.0,12807.932972982997
534,1.0,12808.97562417326
533,1.0,12810.017149752784
532,1.0,12811.057551595926
531,1.0,12812.096831572835
530,1.0,12813.134991549534
529,1.0,12814.172033387882
528,1.0,12815.207958945613
527,1.0,12816.242770076335
526,1.0,12817.276468629558
525,1.0,12818.309056450671
524,1.0,12819.34053538098
523,1.0,12820.370907257742
522,1.0,12821.400173914135
521,1.0,12822.42833717927
520,1.0,12823.455398878237
519,1.0,12824.481360832076
518,1.0,12825.506224857827
517,1.0,12826.529992768516
516,1.0,12827.55266637318
515,1.0,12828.574247476856
514,1.0,12829.59473788061
513,1.0,12830.614139381565
512,1.0,12831.632453772876
511,1.0,12832.649682843747
510,1.0,12833.665828379473
509,1.0,12834.680892161412
508,1.0,12835.694875967043
507,1.0,12836.707781569916
506,1.0,12837.71961073971
505,1.0,12838.73036524224
504,1.0,12839.74004683943
503,1.0,12840.748657289363
502,1.0,12841.75619834628
501,1.0,12842.762671760598
500,1.0,12843.768079278901
499,1.0,12844.772422643966
498,1.0,12845.775703594763
497,1.0,12846.777923866483
496,1.0,12847.779085190527
495,1.0,12848.77918929454
494,1.0,12849.778237902387
493,1.0,12850.776232734208
492,1.0,12851.773175506383
491,1.0,12852.769067931582
490,1.0,12853.763911718755
489,1.0,12854.757708573137
488,1.0,12855.750460196265
487,1.0,12856.742168286
486,1.0,12857.732834536513
485,1.0,12858.72246063832
484,1.0,12859.711048278281
483,1.0,12860.698599139589
482,1.0,12861.685114901835
481,1.0,12862.67059724095
480,1.0,12863.65504782927
479,1.0,12864.63846833551
478,1.0,12865.620860424795
477,1.0,12866.60222575867
476,1.0,12867.582565995086
475,1.0,12868.56188278844
474,1.0,12869.540177789564
473,1.0,12870.51745264575
472,1.0,12871.493709000744
471,1.0,12872.468948494758
470,1.0,12873.443172764495
469,1.0,12874.416383443144
468,1.0,12875.388582160404
467,1.0,12876.359770542464
466,1.0,12877.329950212059
465,1.0,12878.299122788416
464,1.0,12879.267289887333
463,1.0,12880.234453121133
462,1.0,12881.200614098712
461,1.0,12882.16577442552
460,1.0,12883.129935703573
459,1.0,12884.09309953151
458,1.0,12885.055267504524
457,1.0,12886.016441214424
456,1.0,12886.97662224963
455,1.0,12887.935812195188
454,1.0,12888.89401263277
453,1.0,12889.851225140692
452,1.0,12890.80745129391
451,1.0,12891.762692664039
450,1.0,12892.716950819366
449,1.0,12893.67022732485
448,1.0,12894.622523742128
447,1.0,12895.573841629548
446,1.0,12896.524182542133
445,1.0,12897.473548031647
444,1.0,12898.421939646549
443,1.0,12899.369358932043
442,1.0,12900.315807430048
441,1.0,12901.261286679255
440,1.0,12902.205798215098
439,1.0,12903.149343569774
438,1.0,12904.091924272254
437,1.0,12905.033541848288
436,1.0,12905.974197820406
435,1.0,12906.913893707955
434,1.0,12907.852631027074
433,1.0,12908.790411290713
432,1.0,12909.727236008663
431,1.0,12910.66310668753
430,1.0,12911.598024830766
429,1.0,12912.531991938671
428,1.0,12913.465009508403
427,1.0,12914.397079033983
426,1.0,12915.328202006305
425,1.0,12916.258379913152
424,1.0,12917.18761423918
423,1.0,12918.115906465957
422,1.0,12919.04325807197
421,1.0,12919.969670532586
420,1.0,12920.895145320119
419,1.0,12921.8196839038
418,1.0,12922.743287749827
417,1.0,12923.665958321306
416,1.0,12924.587697078327
415,1.0,12925.508505477936
414,1.0,12926.428384974131
413,1.0,12927.347337017914
412,1.0,12928.265363057268
411,1.0,12929.18246453717
410,1.0,12930.098642899582
409,1.0,12931.013899583515
408,1.0,12931.928236024956
407,1.0,12932.841653656946
406,1.0,12933.754153909547
405,1.0,12934.665738209873
404,1.0,12935.576407982078
403,1.0,12936.486164647378
402,1.0,12937.395009624057
401,1.0,12938.302944327459
400,1.0,12939.209970170028
399,1.0,12940.116088561277
398,1.0,12941.021300907825
397,1.0,12941.92560861339
396,1.0,12942.829013078805
395,1.0,12943.731515702022
394,1.0,12944.63311787811
393,1.0,12945.53382099927
392,1.0,12946.433626454855
391,1.0,12947.332535631358
390,1.0,12948.230549912443
389,1.0,12949.127670678905
388,1.0,12950.023899308737
387,1.0,12950.919237177093
386,1.0,12951.813685656329
385,1.0,12952.70724611597
384,1.0,12953.59991992276
383,1.0,12954.491708440644
382,1.0,12955.382613030779
381,1.0,12956.272635051539
380,1.0,12957.161775858534
379,1.0,12958.050036804607
378,1.0,12958.93741923983
377,1.0,12959.823924511547
376,1.0,12960.709553964352
375,1.0,12961.594308940093
374,1.0,12962.478190777896
373,1.0,12963.361200814174
372,1.0,12964.243340382587
371,1.0,12965.124610814135
370,1.0,12966.005013437089
369,1.0,12966.884549577033
368,1.0,12967.763220556859
367,1.0,12968.641027696787
366,1.0,12969.517972314348
365,1.0,12970.39405572442
364,1.0,12971.269279239223
363,1.0,12972.143644168304
362,1.0,12973.017151818596
361,1.0,12973.889803494367
360,1.0,12974.76160049725
359,1.0,12975.632544126256
358,1.0,12976.502635677803
357,1.0,12977.371876445646
356,1.0,12978.240267720974
355,1.0,12979.107810792362
354,1.0,12979.974506945788
353,1988.4999999999998,12978.070047160798
352,1989.4999999999998,12970.50664170309
351,1989.4999999999998,12962.900746341295
350,1989.4999999999998,12955.268753667275
349,1989.4999999999998,12947.610506476132
348,1989.4999999999998,12939.925863662682
347,1989.4999999999998,12932.214672166067
346,1989.4999999999998,12924.476773254457
345,1989.4999999999998,12916.712011117464
344,1989.4999999999998,12908.920223425977
343,1989.4999999999998,12901.101252487666
342,1989.4999999999998,12893.254936776215
341,1989.4999999999998,12885.381118018106
340,1989.4999999999998,12877.479626871145
339,1990.4999999999998,12869.54525138836
338,1990.4999999999998,12861.569570475764
337,1990.4999999999998,12853.565585834549
336,1990.4999999999998,12845.533127300525
335,1990.4999999999998,12837.472023398961
334,1990.4999999999998,12829.382093856439
333,1990.4999999999998,12821.263182008457
332,1990.4999999999998,12813.115097155049
331,1990.4999999999998,12804.937664474448
330,1990.4999999999998,12796.730702978348
329,1990.4999999999998,12788.494031684657
328,1990.4999999999998,12780.227468119872
327,1990.4999999999998,12771.93082107117
326,1990.4999999999998,12763.603909624566
325,1990.4999999999998,12755.246546454151
324,1990.4999999999998,12746.858544631632
323,1991.4999999999998,12738.419833735275
322,1991.4999999999998,12729.949887675411
321,1991.4999999999998,12721.448563663958
320,1991.4999999999998,12712.915659473161
319,1991.4999999999998,12704.350974148922
318,1991.4999999999998,12695.754311511064
317,1991.4999999999998,12687.125464144405
316,1991.4999999999998,12678.464235892807
315,1991.4999999999998,12669.77040714456
314,1991.4999999999998,12661.043769515543
313,1991.4999999999998,12652.28412141609
312,1991.4999999999998,12643.491236338356
311,1991.4999999999998,12634.664907717259
310,1991.4999999999998,12625.804906406176
309,1991.4999999999998,12616.911015247588
308,1991.4999999999998,12607.983021904229
307,1991.4999999999998,12599.020701160933
306,1991.4999999999998,12590.023812238363
305,1992.4999999999998,12580.98475348641
304,1992.4999999999998,12571.89571927508
303,1992.4999999999998,12562.77125018879
302,1992.4999999999998,12553.611106034889
301,1992.4999999999998,12544.415044286197
300,1992.4999999999998,12535.182823261346
299,1992.4999999999998,12525.914210875171
298,1992.4999999999998,12516.608944503645
297,1992.4999999999998,12507.266785137566
296,1992.4999999999998,12497.887478671553
295,1992.4999999999998,12488.470772821373
294,1992.4999999999998,12479.016427338234
293,1992.4999999999998,12469.524143921279
292,1992.4999999999998,12459.993698015696
291,1992.4999999999998,12450.424806419538
290,1992.4999999999998,12440.8172071906
289,1992.4999999999998,12431.170634916976
288,1992.4999999999998,12421.484805040089
287,1992.4999999999998,12411.759461314043
286,1992.4999999999998,12401.994305891838
285,1992.4999999999998,12392.189068288715
284,1992.4999999999998,12382.343466697459
283,1992.4999999999998,12372.457211405017
282,1993.4999999999998,12362.523701997261
281,1993.4999999999998,12352.529249695805
280,1993.4999999999998,12342.493025381209
279,1993.4999999999998,12332.414731134044
278,1993.4999999999998,12322.294062318522
277,1993.4999999999998,12312.130718875436
276,1993.4999999999998,12301.924387499355
275,1993.4999999999998,12291.674747537203
274,1993.4999999999998,12281.381479856513
273,1993.4999999999998,12271.044262691436
272,1993.4999999999998,12260.662778375805
271,1993.4999999999998,12250.23669670279
270,1993.4999999999998,12239.765683842412
269,1993.4999999999998,12229.249413022593
268,1993.4999999999998,12218.68753355176
267,1993.4999999999998,12208.079712517861
266,1993.4999999999998,12197.425592906147
265,1993.4999999999998,12186.724831818448
264,1993.4999999999998,12175.97707014468
263,1993.4999999999998,12165.181945794364
262,1993.4999999999998,12154.339095497551
261,1993.4999999999998,12143.448157370893
260,1993.4999999999998,12132.508769488148
259,1993.4999999999998,12121.520551793325
258,1993.4999999999998,12110.48311405094
257,1993.4999999999998,12099.396088489106
256,1993.4999999999998,12088.259075523722
255,1993.4999999999998,12077.071677137814
254,1993.4999999999998,12065.833503902404
253,1994.4999999999998,12054.526899668144
252,1994.4999999999998,12043.15397289285
251,1994.4999999999998,12031.728743260377
250,1994.4999999999998,12020.250785096281
249,1994.4999999999998,12008.719683572637
248,1994.4999999999998,11997.134995216475
247,1994.4999999999998,11985.49629075929
246,1994.4999999999998,11973.803140595246
245,1994.4999999999998,11962.055095108337
244,1994.4999999999998,11950.251694664921
243,1994.4999999999998,11938.392490291842
242,1994.4999999999998,11926.477011911564
241,1994.4999999999998,11914.504804003614
240,1994.4999999999998,11902.475393614961
239,1994.4999999999998,11890.388290899005
238,1994.4999999999998,11878.243016720591
237,1994.4999999999998,11866.03907565852
236,1994.4999999999998,11853.775975198841
235,1994.4999999999998,11841.453212242404
234,1994.4999999999998,11829.070278534247
233,1994.4999999999998,11816.626655977234
232,1994.4999999999998,11804.121824920612
231,1994.4999999999998,11791.555250001995
230,1994.4999999999998,11778.926384707562
229,1994.4999999999998,11766.23469466286
228,1994.4999999999998,11753.479638826979
227,1994.4999999999998,11740.6606436445
226,1994.4999999999998,11727.777156299246
225,1994.4999999999998,11714.828594559529
224,1994.4999999999998,11701.81438893876
223,1994.4999999999998,11688.733944380667
222,1994.4999999999998,11675.586657966274
221,1994.4999999999998,11662.37194138642
220,1994.4999999999998,11649.08916728306
219,1994.4999999999998,11635.737725334302
218,1994.4999999999998,11622.316982120108
217,1995.4999999999998,11608.803619909437
216,1995.4999999999998,11595.200731469586
215,1995.4999999999998,11581.526158063487
214,1995.4999999999998,11567.779223305248
213,1995.4999999999998,11553.959242608646
212,1995.4999999999998,11540.065532622786
211,1995.4999999999998,11526.097394811695
210,1995.4999999999998,11512.05412215474
209,1995.4999999999998,11497.934984263236
208,1995.4999999999998,11483.739257789297
207,1995.4999999999998,11469.466200461911
206,1995.4999999999998,11455.115058081097
205,1995.4999999999998,11440.685071966669
204,1995.4999999999998,11426.175464152908
203,1995.4999999999998,11411.585444282216
202,1995.4999999999998,11396.914229626213
201,1995.4999999999998,11382.160994379257
200,1995.4999999999998,11367.32492388897
199,1995.4999999999998,11352.405187862734
198,1995.4999999999998,11337.400935566122
197,1995.4999999999998,11322.311316247222
196,1995.4999999999998,11307.135450974105
195,1995.4999999999998,11291.872451795281
194,1995.4999999999998,11276.521419377903
193,1995.4999999999998,11261.08145018395
192,1995.4999999999998,11245.551609229344
191,1995.4999999999998,11229.930960021877
190,1995.4999999999998,11214.218538558669
189,1995.4999999999998,11198.413372679568
188,1995.4999999999998,11182.514478654615
187,1995.4999999999998,11166.520856672878
186,1995.4999999999998,11150.431486927997
185,1995.4999999999998,11134.245336858676
184,1995.4999999999998,11117.961346194219
183,1995.4999999999998,11101.578458036127
182,1995.4999999999998,11085.095580332158
181,1995.4999999999998,11068.511604303021
180,1995.4999999999998,11051.825413312356
179,1995.4999999999998,11035.035867622293
178,1995.4999999999998,11018.141810855719
177,1995.4999999999998,11001.142066100496
176,1995.4999999999998,10984.035432465473
175,1995.4999999999998,10966.820692686328
174,1995.4999999999998,10949.496609065363
173,1995.4999999999998,10932.061920175809
172,1995.4999999999998,10914.515348207018
171,1996.4999999999998,10896.802961250893
170,1996.4999999999998,10878.9671357319
169,1996.4999999999998,10861.01453711209
168,1996.4999999999998,10842.943775690881
167,1996.4999999999998,10824.753436494573
166,1996.4999999999998,10806.44207590713
165,1996.4999999999998,10788.008228366887
164,1996.4999999999998,10769.450403411713
163,1996.4999999999998,10750.767080741449
162,1996.4999999999998,10731.956706525543
161,1996.4999999999998,10713.017701756582
160,1996.4999999999998,10693.948469412815
