lambda,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,rounding
32.3,4956.65940431948,3894.151673442932,3540.8013268252153,3364.7466852830007,3259.6151754707257,3189.9490733624493,3140.552039577351,3103.8257536790366,3075.5487926840356,3053.1881828238793,3035.131923389675,3020.305248933946,3007.9640014728507,2997.576557677266,2988.752985380532,2981.2007665652086,2974.6961476799,2969.0650399798537,2964.169951451387,2959.9008392553283,2956.1685758399667,2952.9001970920963,2950.035390157661,2947.5238593530235,2945.3233242938013,2943.397980020869,2941.7172993396157,2940.255091812531,2938.9887574483073,2937.8986896524934,2936.9677937304973,2936.1810956610393,2935.5254219877233,2934.989136182728,2934.56192018511,2934.2345923263765,2933.9989547569307,2933.8476649364325,2933.7741268672567,2933.7723986140395,2936.1810956610393
32.4,4956.659404319548,3894.248890535421,3540.934057038178,3364.899502192512,3259.781904797769,3190.126622094013,3140.738632886743,3104.0202738050207,3075.7504851369013,3053.396509528784,3035.3464826250015,3020.5257286719616,3008.1901507101493,2997.808168048561,2988.989878945033,2981.4427874535354,2974.943156240583,2969.316908593986,2964.4265614895708,2960.162078835149,2956.4343381559174,2953.1703791620585,2950.3098918772334,2947.8025827809706,2945.6061731124796,2943.684859131119,2942.0081145595555,2940.5497496574276,2939.2871649739327,2938.2007543484397,2937.2734234530294,2936.4901985970682,2935.837906643368,2935.3049113911056,2934.88089512915,2934.556676573097,2934.324058300516,2934.1756982476695,2934.105000947423,2934.106025051707,2936.4901985970682
32.49999999999999,4956.659404319591,3894.3462656207844,3541.067009936864,3365.0525830558954,3259.9489298652456,3190.304493492651,3140.9255728892012,3104.2151627110643,3075.9525670369353,3053.6052452265985,3035.561469456841,3020.7466537782925,3008.416762324539,2998.0402570854476,2989.227266769726,2981.685317518321,2975.1906882245407,2969.569314213248,2964.683721451751,2960.423880595646,2956.7006742472417,2953.441145940475,2950.584988577793,2948.0819108037185,2945.8896354840963,2943.972360101013,2942.2995593,2940.845044044818,2939.5862154334786,2938.503467748969,2937.5797070410663,2936.7999599621726,2936.151053707816,2935.621352418981,2935.200538750032,2934.8794318175155,2934.6498346437684,2934.5044056600623,2934.4365499488613,2934.440326769076,2936.7999599621726
32.5,4956.659404319591,3894.34626562078,3541.067009936864,3365.0525830558954,3259.9489298652456,3190.304493492651,3140.9255728892012,3104.2151627110643,3075.9525670369353,3053.6052452265985,3035.561469456841,3020.7466537782925,3008.416762324539,2998.0402570854476,2989.227266769726,2981.685317518321,2975.1906882245407,2969.569314213248,2964.683721451751,2960.423880595646,2956.7006742472417,2953.441145940475,2950.584988577793,2948.0819108037185,2945.8896354840963,2943.972360101013,2942.2995593,2940.845044044818,2939.5862154334786,2938.503467748969,2937.5797070410663,2936.7999599621726,2936.151053707816,2935.621352418981,2935.200538750032,2934.8794318175155,2934.6498346437684,2934.5044056600623,2934.4365499488613,2934.440326769076,2936.151053707816
32.6,4956.659404319661,3894.4437974334633,3541.2001838217,3365.205925946506,3260.1162486012686,3190.48268538118,3141.1128573241804,3104.4104180660206,3076.1550359898733,3053.814387464462,3035.7768813760886,3020.9680216885704,3008.6438336963965,2998.2728221124144,2989.4651461219646,2981.9283539682715,2975.438740779937,2969.8222539232183,2964.9414283588703,2960.6862414908264,2956.967580998801,2953.7124942409073,2950.8606769994294,2948.3618400858854,2946.1737079958602,2944.2604794385534,2942.591629988129,2941.1409713196067,2939.8859050883666,2938.806826030899,2937.8866405860135,2937.11037576171,2936.4648591000678,2935.938455098715,2935.5208467936445,2935.2028537192396,2934.97627936052,2934.833782662417,2934.7687692762747,2934.7752990879662,2936.4648591000678
32.7,4956.6594043197065,3894.5414847239354,3541.3335770147924,3365.35952896241,3260.2838589605562,3190.661195610457,3141.3004839601804,3104.60603756855,3076.3578896320946,3054.0239338207443,3035.9927159054855,3021.189829870867,3008.8713622390537,2998.5058604873793,2989.7035143030203,2982.171894046385,2975.687311089654,2970.0757248446453,2965.199679267331,2960.949158510582,2957.2350553317647,2953.984420913586,2951.136953919325,2948.6423673295544,2946.4583872728367,2944.549213690022,2942.8843230898574,2941.4375278658736,2940.1862302396235,2939.11082541121,2938.1942202199666,2937.4214420422536,2936.7793187807924,2936.2562153050085,2935.8418150487205,2935.526937981401,2935.3033880688017,2935.163824788354,2935.1016543799105,2935.1109373763015,2936.7793187807924
32.8,4956.659404319754,3894.6393262586466,3541.4671878596196,3365.513390225897,3260.451758923964,3190.840022058742,3141.4884505942205,3104.802018946809,3076.5611256301527,3054.233881904689,3036.208970599197,3021.4120758251547,3009.099345398302,2998.73936960113,2989.94236864746,2982.4159350293908,2975.9363963706733,2970.3297241327464,2965.458471268465,2961.212628680153,2957.5030942029803,2954.2569228448397,2951.413816151128,2948.923489273668,2946.7436699773625,2944.8385594394376,2943.1776351092094,2941.734710106305,2940.487187227311,2939.4154621463585,2938.502442114959,2937.733154890939,2937.0944287517414,2936.5746289541207,2936.163439346175,2935.8516803498483,2935.6311564299867,2935.494527615589,2935.435200754692,2935.447237047501,2937.0944287517414
32.9,4956.659404319777,3894.737320819613,3541.6010147207617,3365.6675078832127,3260.6199464980878,3191.0191626314563,3141.676755051461,3104.998359957877,3076.7647416802665,3054.4442293558636,3036.425643042284,3021.634757082845,3009.3277806518026,2998.9733468768286,2990.18170652263,2982.6604742272093,2976.1859938736657,2970.5842489768343,2965.717801488007,2961.476649059468,2957.7716946044347,2954.529996956457,2951.6912605443695,2949.205202693441,2947.0295528084675,2945.128513307823,2943.4715625877125,2942.032514501452,2940.7887724298907,2939.7207325316335,2938.811302482422,2938.045510434606,2937.410185055071,2936.893692003326,2936.485715558454,2936.1770766126456,2935.9595801482483,2935.8258867651953,2935.7694039396793,2935.784193559779,2937.410185055071
33.0,4956.659404319816,3894.835467204255,3541.7350559834204,3365.821880104065,3260.788419714906,3191.198615260639,3141.8653951847127,3105.1950583873186,3076.9687355079036,3054.654973843584,3036.642730850187,3021.8578712062877,3009.5566655086227,2999.2077897694667,2990.421525328167,2982.905508982444,2976.436100882271,2970.8392965995595,2965.977667085458,2961.741216742688,2958.040853562653,2954.8036402051766,2951.969283983813,2949.4875043997504,2947.3160325012195,2945.4190719527064,2943.766102103719,2942.3309375492463,2941.0909822635463,2940.026632900622,2939.1207975724546,2938.3585048394916,2937.726583772614,2937.2134004500826,2936.808639598906,2936.503122599273,2936.288654969892,2936.157897901066,2936.1042595173662,2936.121802415416,2937.726583772614
33.1,4956.659404319859,3894.933764225058,3541.8693100532373,3365.976505081361,3260.9571766312756,3191.37837790454,3142.054368874018,3105.392112048803,3077.17310486725,3054.866113066712,3036.8602316683287,3022.0814157882455,3009.78599750871,2999.4426957653236,2990.6618224954195,2983.151036669832,2976.6867147127064,2971.0948642564913,2966.238065253631,2962.0063288575334,2958.3105681381494,2955.0778495820864,2952.247883389042,2949.770391238598,2947.6031058261506,2945.7102320675044,2944.0612502719837,2942.6299757842507,2941.3938131816526,2940.3331596244384,2939.4309236732392,2938.67213431029,2938.0436210254093,2937.5337503316555,2937.132207421081,2936.8298141800797,2936.6183766826107,2936.4905567291303,2936.4397631129254,2936.460059160164,2938.0436210254093
33.2,4956.659404319865,3895.03221070954,3542.0037753558922,3366.1313810308106,3261.1262153286325,3191.5584485472236,3142.2436740262056,3105.589518783554,3077.377847540795,3055.0776447528424,3037.0781431714886,3022.305388451375,3010.0157742224155,2999.6780623815653,2990.902595486975,2983.3970546957303,2976.937832713171,2971.350949235596,2966.4989932179965,2962.271982564896,2958.580835424873,2955.352622112047,2952.5270557137383,2950.0538600904774,2947.8907695887424,2946.001990380897,2944.357003742871,2942.929625777229,2941.6972616741364,2940.6403091112734,2939.7416771105195,2938.986395089779,2938.361292972956,2937.8547377242676,2937.456415018184,2937.157147265555,2936.948741114931,2936.8238589967773,2936.775910393711,2936.7989593825323,2938.361292972956
33.3,4956.659404319906,3895.130805499751,3542.138450336856,3366.2865061905304,3261.2955339126042,3191.738825198197,3142.433308574519,3105.787276460006,3077.5829613389187,3055.289566658076,3037.2964630634888,3022.5297868478583,3010.2459932500196,2999.9138871656864,2991.143841796179,2983.6435604976346,2977.189452263334,2971.6075488566653,2966.760448236286,2962.538175058128,2958.8516525496707,2955.627954853185,2952.8067979452067,2950.3379078698845,2948.1790206287965,2946.294343656308,2944.653359201887,2943.229884134453,2942.0013242668883,2940.9480778057214,2940.0530542468814,2939.301283458081,2938.6795958126877,2938.1763587426126,2937.7812584223643,2937.4851178058743,2937.2797441355765,2937.157800492206,2937.1126970684786,2937.13849871322,2938.6795958126877
33.4,4956.65940431994,3895.229547452313,3542.2733334609616,3366.4418788207536,3261.465130512562,3191.919505891956,3142.623270478159,3105.9853829733543,3077.788444099364,3055.5018765665573,3037.515189076666,3022.7546086588627,3010.4766522212108,3000.150167695019,2991.385558946589,2983.8905515436136,2977.441570773869,2971.864660470825,2967.022427597885,2962.804903562673,2959.123016671757,2955.903844896364,2953.0871071038146,2950.6225315247457,2948.467855819924,2946.587288691372,2944.9503133691414,2943.5307474971873,2942.3059975212336,2941.256462188261,2940.3650514812516,2939.61679573211,2938.998525779341,2938.4986095392437,2938.1067337042273,2937.8137217901235,2937.611381652865,2937.4923770438627,2937.450118886926,2937.47867282441,2938.998525779341
33.49999999999999,4956.659404319942,3895.328435437966,3542.4084232123564,3366.5974972034505,3261.6350032813452,3192.100488687641,3142.8135577218654,3106.1838362450844,3077.99429368693,3055.714572289941,3037.7343189714265,3022.9798515940834,3010.7077487947367,3000.3869015762907,2991.627744491588,2984.1380253319253,2977.6941856859603,2972.1222814600383,2967.2849286233845,2963.072165335466,2959.394924982226,2956.1802893646027,2953.3679802424767,2950.907728035833,2948.7572720690005,2946.8808223173264,2945.2478629987654,2943.8322125411273,2942.611278033321,2941.565458774626,2940.677665248308,2939.9329282650674,2939.3180791443633,2938.8214863039443,2938.4328369721798,2938.1429552457616,2937.9436496140756,2937.82758451973,2937.788171638915,2937.819477429229,2939.3180791443633
33.5,4956.659404319942,3895.328435437966,3542.4084232123564,3366.5974972034505,3261.6350032813452,3192.100488687641,3142.8135577218654,3106.1838362450844,3077.99429368693,3055.714572289941,3037.7343189714265,3022.9798515940834,3010.7077487947367,3000.3869015762907,2991.627744491588,2984.1380253319253,2977.6941856859603,2972.1222814600383,2967.2849286233845,2963.072165335466,2959.394924982226,2956.1802893646027,2953.3679802424767,2950.907728035833,2948.7572720690005,2946.8808223173264,2945.2478629987654,2943.8322125411273,2942.611278033321,2941.565458774626,2940.677665248308,2939.9329282650674,2939.3180791443633,2938.8214863039443,2938.4328369721798,2938.1429552457616,2937.9436496140756,2937.82758451973,2937.788171638915,2937.819477429229,2938.8214863039443
33.6,4956.659404319961,3895.4274683414874,3542.5437180938175,3366.753359642056,3261.8051503948027,3192.281771668641,3143.00416831559,3106.3826342226484,3078.2005079928967,3055.927651667047,3037.9538505358146,3023.205513391342,3010.9392806577403,3000.6240864451547,2991.8703960138196,2984.385979390504,2977.9472944707686,2972.3804092366468,2967.5479486640083,2963.3399576644497,2959.667374703485,2956.457285412637,2953.6494144461126,2951.1934944163622,2949.047266315605,2947.174941398475,2945.5460048783425,2944.134275975827,2942.917162433605,2941.8750641152856,2940.9908920179387,2940.2496774458114,2939.6382522153995,2939.144985263206,2938.7595643718223,2938.4728142380745,2938.2765440048865,2938.1634188268704,2938.126851153994,2938.1609082810924,2939.144985263206
33.7,4956.659404319977,3895.5266450614663,3542.679216626839,3366.9094644610004,3261.9755700515316,3192.4633529422103,3143.1951002940364,3106.5817748790264,3078.4070849347913,3056.1411125634027,3038.1737815851184,3023.4315918161315,3011.1712455256115,3000.8617199657406,2992.1135111247845,2984.634411276402,2978.200894629009,2972.639041242836,2967.8114851012338,2963.6082778680952,2959.9403630888214,2956.734830226359,2953.931406831201,2951.4798277113273,2949.337835531519,2947.46964283174,2945.8447358284366,2944.4369345442037,2943.2236473862836,2942.185274794907,2941.3047282945904,2940.567039698233,2939.9590413357046,2939.469102679668,2939.086912085468,2938.8032948696036,2938.6100608487995,2938.499875910744,2938.466153300792,2938.5029611731425,2939.469102679668
33.8,4956.65940432,3895.6259645100236,3542.814917351161,3367.0658100055216,3262.1462604724684,3192.645230639104,3143.386351716351,3106.7812562123067,3078.6140224558662,3056.354952870849,3038.3941099613726,3023.6580846611632,3011.4036411412276,3001.099799830208,2992.3570874643547,2984.8833185754834,2978.4549836904825,2972.89817495018,2968.0755353462437,2963.8771232949425,2960.2138874218467,2957.0129210223495,2954.213954545169,2951.766724997142,2949.6289767202493,2947.764923546097,2946.1440527019718,2944.740185021965,2943.530729588814,2942.4960874318144,2941.6191706168806,2940.885011480889,2940.2804428835543,2939.7938348514504,2939.414876331523,2939.134393279522,2938.9441962065707,2938.836951754635,2938.806073986385,2938.845631937671,2939.7938348514504
33.9,4956.659404320015,3895.7254256126944,3542.9508188245472,3367.2223946413187,3262.3172199006162,3192.8274029132767,3143.577920665643,3106.981076245329,3078.82131852473,3056.5691705070612,3038.6148335329813,3023.884989745893,3011.63646527476,3001.338323758267,2992.6011227004,2985.132698901889,2978.709559213549,2973.157807859202,2968.3400968394367,2964.146491323044,2960.4879450160815,2957.2915550473745,2954.4970547659955,2952.054183380982,2949.9206869164564,2948.0607805020422,2946.443952383879,2945.0440242171544,2943.8384057713197,2942.8074986774373,2941.9342155570002,2941.2035892862814,2940.6024532717697,2940.119178111833,2939.7434533639207,2939.466105643127,2939.2789461756315,2939.1746423791988,2939.146609155791,2939.188916445501,2940.119178111833
34.0,4956.659404320019,3895.825027308132,3543.0869196224276,3367.379216754245,3262.4884466005606,3193.0098679413645,3143.7698052487385,3107.181233025301,3079.0289711349415,3056.7837634153007,3038.8359501943546,3024.1123049162898,3011.8697157231904,3001.5772894968422,2992.8456145281993,2985.382549897509,2978.9646187847975,2973.4179374989167,2968.6051670500383,2964.4163793595862,2960.762533214439,2957.5707295779307,2954.78070470168,2952.3422000004894,2950.212963185552,2948.3572106911333,2946.7444317904333,2945.3484489696275,2944.1466726961567,2943.1195052158637,2942.2498597201557,2941.5227696405427,2940.925068947185,2940.4451288285036,2940.0726394717185,2939.7984281713066,2939.61430688959,2939.512943841781,2939.487754791446,2939.5328106055335,2940.4451288285036
34.1,4956.659404320029,3895.9247685480095,3543.22321833772,3367.536274749886,3262.6599388583145,3193.192623922564,3143.9620035957005,3107.3817246234526,3079.2369783046724,3056.998729563845,3039.0574578654346,3024.340028044218,3012.1033903097587,3001.8166948195267,2993.0905606701913,2985.6328692317647,2979.2201600184835,2973.678561426336,2968.8707434755665,2964.6867848403654,2961.037649388768,2957.8504419197725,2955.0649015898125,2952.6307720231052,2950.5058026231122,2948.6542111354843,2947.0454878689043,2945.653456150463,2944.455527157334,2943.43210376321,2942.5660997441187,2941.842549102702,2941.24828639009,2940.7716834031526,2940.4024309783704,2940.131357110013,2939.950274517698,2939.8518522359955,2939.8295069125124,2939.8773103640765,2940.7716834031526
34.2,4956.659404320029,3896.024648296752,3543.359713580532,3367.6935670534886,3262.831694980879,3193.37566907813,3144.15451385962,3107.5825491346095,3079.445338076277,3057.214066945756,3039.2793544913166,3024.568157027133,3012.337486883828,3002.056537526314,2993.335958875445,2985.883654600993,2979.47618055619,2973.9396772261107,2969.136823641518,2964.9577052294017,2961.313290939406,2958.1306894074323,2955.349642697079,2952.919896645758,2950.799202354515,2948.9517788873204,2947.3471175969494,2945.9590426616287,2944.7649659801064,2943.745291067341,2942.8829322986994,2942.1629242643207,2941.572102113749,2941.0988382709747,2940.732824241372,2940.4648887396897,2940.286845264257,2940.191363691099,2940.1718615745594,2940.2224117044047,2941.0988382709747
34.3,4956.65940432004,3896.1246655313207,3543.4964039779065,3367.8510921094053,3263.003713296,3193.5590016510855,3144.3473342160773,3107.7837046768386,3079.6540485159444,3057.4297735783807,3039.5016380419584,3024.7966897877486,3012.572003320177,3002.29681544304,2993.5818069192837,2986.1349037281047,2979.7326780663834,2974.201282509995,2969.40340510074,2965.2291380184515,2961.5894552947493,2958.4114694037785,2955.634925318779,2953.209571094273,2951.0931595343673,2949.2499110284725,2947.649317982224,2946.265205435417,2945.0749860204373,2944.059063907101,2943.2003540852847,2942.4838917489797,2941.8965126639264,2941.426589900083,2941.0638156517202,2940.7990193748383,2940.6240153681783,2940.53147437156,2940.514814868869,2940.568110646231,2941.426589900083
34.4,4956.659404320047,3896.2248192411157,3543.633288173605,3368.008848381028,3263.175992151774,3193.742619905902,3144.5404628629713,3107.985189391171,3079.8631077133805,3057.6458475030513,3039.72430651164,3025.025624273511,3012.8069375188534,3002.537526421094,2993.828102602902,2986.386614362163,2979.989650243926,2974.4633749165823,2969.6704854331874,2965.501080726564,2961.866139910797,2958.692779299586,2955.9207467784513,2953.499792623024,2951.387671346159,2949.5486046699325,2947.95208606186,2946.571941433983,2945.3855841645477,2944.3734190921027,2943.5183618363185,2942.8054482117514,2942.2215146183407,2941.754934791093,2941.395401633353,2941.133745363503,2940.961781102498,2940.8721804764677,2940.8583629220284,2940.914403245071,2941.754934791093
34.49999999999999,4956.659404320047,3896.3251084277376,3543.7703648277297,3368.166834350326,3263.348529916426,3193.9265221281344,3144.7338980201366,3108.1870014411866,3080.0725137814024,3057.8622867847366,3039.9473579187393,3025.254958456337,3013.042287404674,3002.778668337016,2994.0748437528373,2986.6387842779573,2980.2470948097716,2974.725952110707,2969.938062245415,2965.773530899733,2962.1433422707387,2958.9746165131232,2956.207104427362,2953.7905585144636,2951.682735001677,2949.8478569514014,2948.2554189020702,2946.879247648877,2945.6967573284414,2944.688353462073,2943.8369523148394,2943.127590338792,2942.5471045861977,2942.083869476606,2941.7275786427367,2941.4690630866853,2941.3001387737454,2941.21347823911,2941.202501895359,2941.2612855918906,2942.083869476606
34.5,4956.659404320066,3896.3251084277376,3543.7703648277297,3368.1668343503297,3263.348529916426,3193.9265221281344,3144.7338980201366,3108.1870014411866,3080.0725137814024,3057.8622867847366,3039.9473579187393,3025.254958456337,3013.042287404674,3002.778668337016,2994.0748437528373,2986.6387842779573,2980.2470948097716,2974.725952110707,2969.938062245415,2965.773530899733,2962.1433422707387,2958.9746165131232,2956.207104427362,2953.7905585144636,2951.682735001677,2949.8478569514014,2948.2554189020702,2946.879247648877,2945.6967573284414,2944.688353462073,2943.8369523148394,2943.127590338792,2942.5471045861977,2942.083869476606,2941.7275786427367,2941.4690630866853,2941.3001387737454,2941.21347823911,2941.202501895359,2941.2612855918906,2941.7275786427367
34.6,4956.659404320072,3896.4255321047995,3543.907632616644,3368.3250485177246,3263.521324977935,3194.1107066242257,3144.9276379289404,3108.3891390127146,3080.282264855555,3058.0790895116306,3040.170790305248,3025.4846903321795,3013.278050926854,3003.0202390920285,2994.322028220802,2986.8914112756734,2980.5050095104934,2974.9890117831374,2970.20613317015,2966.0464861104,2962.4210598844975,2959.2569784896514,2956.4939956441417,2954.081866078601,2951.978347740749,2950.147665040834,2948.559313597651,2947.1871211006232,2946.0085024574564,2945.0038638865194,2944.1561223140625,2943.4503148467747,2942.873279207811,2942.41339052075,2942.060343168373,2941.8049689580084,2941.6390847216344,2941.555363926417,2941.5472279844635,2941.6087538125485,2942.060343168373
34.7,4956.659404320072,3896.526089297748,3544.0450902326193,3368.4834894017145,3263.6943757437875,3194.295171720993,3145.1216808520153,3108.5916003134266,3080.4923590938815,3058.2962537948006,3040.394601736535,3025.7148179206947,3013.514226058663,3003.262236611752,2994.569653883108,2987.144493180443,2980.763392117918,2975.2525516502005,2970.474695865923,2966.3199439570594,2962.6992902883403,2959.5398627010727,2956.781417834301,2954.373712652722,2952.274506830649,2950.4480261340145,2948.8637672716063,2947.495558838282,2946.3208165257965,2945.3199472641895,2944.475868656854,2943.7736184825935,2943.200035154017,2942.743494518673,2942.393691730312,2942.1414594231737,2941.9786153184377,2941.8978338385436,2941.8925374187434,2941.9568040672552,2942.393691730312
34.8,4956.659404320095,3896.6267790436955,3544.18273638365,3368.6421555386396,3263.867680640701,3194.4799157655425,3145.316025072993,3108.794383572619,3080.7027946764683,3058.5137777679097,3040.618790300867,3025.945339264852,3013.750810797017,3003.504658845808,2994.8177186403664,2987.3980278419426,2981.0222404287115,2975.5165694533284,2970.7437480166873,2966.593902063897,2962.978031044464,2959.8232666455265,2957.069368429827,2954.666095600849,2952.5712095657414,2950.748937454134,2949.1687770745843,2947.8045579389404,2946.6336965361797,2945.6366005226964,2944.796188195344,2944.097498022703,2943.5273691257985,2943.0741780961825,2942.72762087964,2942.4785309594336,2942.3187269686628,2942.2408843083863,2942.238426460889,2942.305432550175,2942.72762087964
34.9,4956.659404320095,3896.7276003912675,3544.320569793217,3368.8010454823793,3264.041238114263,3194.664937124787,3145.510668896079,3108.9974870407855,3080.9135698051664,3058.7316595868137,3040.843354109176,3026.1762524306246,3013.987803162161,3003.747503767422,2995.0662204171686,2987.6520131341076,2981.281552264041,2975.781062958717,2971.013287331386,2966.86835808036,2963.257279740644,2960.107187846893,2957.357844888855,2954.9590123134017,2952.8684532670377,2951.050396251375,2949.4743401846513,2948.114115507388,2946.9471395192572,2945.9538206180364,2945.1170778104815,2944.4219502728565,2943.855277853804,2943.405437909202,2943.062127198204,2942.8161800752887,2942.659416108471,2942.5845117010654,2942.584891406459,2942.654635488936,2943.062127198204
35.0,4956.659404320095,3896.8285524004386,3544.45858919997,3368.960157804146,3264.215046628712,3194.8502341852777,3145.705610645838,3109.2009089894204,3081.1246827032933,3058.9498974292196,3041.0682912946595,3026.407555506606,3014.2252011973383,3003.990769373124,2995.315157161563,2987.9064469546875,2981.5413254691575,2976.046029956921,2971.2833115435983,2967.143309680788,2963.5370339897227,2960.3916238545335,2957.646844695124,2955.2524602067683,2953.166235281882,2951.352399802465,2949.7804538066594,2948.424228675642,2947.2611425333566,2946.2716045341467,2945.438534411545,2944.746972067581,2944.1837580979322,2943.7372706433603,2943.397207297965,2943.154403309898,2943.0006792053077,2942.928712413514,2942.9319285833963,2943.004409144113,2943.397207297965
35.1,4956.659404320095,3896.92963414226,3544.596793357663,3369.119491092252,3264.389104666664,3195.0358053528566,3145.9008486668627,3109.404647710509,3081.3361316152846,3059.1684894944515,3041.2936000124355,3026.63924660369,3014.463002968366,3004.234453682331,2995.564526844894,2988.161327224893,2981.8015579130874,2976.3114682624823,2971.5538184111124,2967.4187545640116,2963.8172914293837,2960.676572242769,2957.9363653577097,2955.5464367228783,2953.464552983431,2951.6549454103338,2950.0871151720316,2948.7348946025413,2947.575702663901,2946.5899492825984,2945.7605549358345,2945.07256026982,2944.5128066469106,2944.069673013579,2943.732857820688,2943.4931972327036,2943.342512757388,2943.2734828740663,2943.2795343515713,2943.354749808849,2943.732857820688
35.2,4956.659404320095,3897.030844698869,3544.735181034828,3369.2790439517644,3264.5634107288406,3195.2216490523506,3146.096381323428,3109.6087015164876,3081.547914806319,3059.3874340030384,3041.5192784392434,3026.8713238547266,3014.701206563337,3004.478554737035,2995.8143274613235,2988.4166518890925,2982.0622474882184,2976.577375713577,2971.8248057156698,2967.6946904529987,2964.0980497216747,2960.962030610625,2958.226404410588,2955.8409393288557,2953.7634037703037,2951.9580304036303,2950.3943215382296,2949.046110473314,2947.890817023146,2946.908851902053,2946.0831363481275,2945.398711770406,2944.842420317865,2944.402641763631,2944.069075437452,2943.8325584430427,2943.6849132933253,2943.6188195419377,2943.6277051023894,2943.705653808365,2944.069075437452
35.3,4956.6594043201,3897.1321831631644,3544.87375101459,3369.4388150043133,3264.7379633337205,3195.4077637273717,3146.292206999326,3109.813068739708,3081.760030562141,3059.606729196412,3041.745324773177,3027.10378541421,3014.939810092329,3004.7230706014975,2996.064557027545,2988.6724189144093,2982.32339210994,2976.8437501716517,2972.0962712624464,2967.9711150944727,2964.3793065525806,2961.247996581336,2958.51695941225,2956.135965516635,2954.062785066201,2952.2616521364275,2950.702070188424,2949.357873499257,2948.2064827497256,2947.228309457928,2946.4062756403678,2945.7254234877805,2945.1725959558357,2944.7361736657595,2944.4058568482965,2944.172483569612,2944.027877371682,2943.964718906897,2943.976437258293,2944.0571174995425,2944.4058568482965
35.4,4956.6594043201,3897.2336486388076,3545.0125020943688,3369.5988028878346,3264.9127610174123,3195.594147839928,3146.4883240974304,3110.0177477322636,3081.972477188669,3059.826373336624,3041.9717372332107,3027.336629457936,3015.178811687014,3004.967999361819,2996.3152135824016,2988.928626290353,2982.58498971634,2977.110589521073,2972.368212879859,2968.248026258565,2964.661059631847,2961.534467802071,2958.808027945384,2956.4315128025696,2954.362694319545,2952.5658079877526,2951.010358431118,2949.670180917293,2948.5226970082144,2947.548319041996,2946.729969831238,2946.0526923674834,2945.503330433551,2945.070265520158,2944.743198781746,2944.512969270164,2944.371401580598,2944.3111774887566,2944.3257272723863,2944.4091372705384,2944.743198781746
35.49999999999999,4956.6594043201,3897.33524023987,3545.1514330858627,3369.7590062564254,3265.0878023333257,3195.7807998702847,3146.684731039526,3110.2227368656936,3082.18525301173,3060.0463647060255,3042.1985140590455,3027.569854182698,3015.418209500356,3005.2133391257803,2996.566295186537,2989.185272028617,2982.8470382678315,2977.3778916688025,2972.640628419076,2968.5254217384613,2964.9433066924253,2961.821441943512,2959.0996076163938,2956.727578727044,2954.6631290030987,2952.8704953613287,2951.319183599695,2949.9830299895702,2948.8394569888446,2947.8688777720035,2947.0542159657625,2946.380515381843,2945.834620650839,2945.40491415479,2945.0810979944263,2944.854012231057,2944.715482537233,2944.658191836987,2944.675571627958,2944.7617095402243,2945.0810979944263
35.5,4956.6594043201,3897.33524023987,3545.1514330858627,3369.7590062564254,3265.0878023333257,3195.7807998702847,3146.684731039526,3110.2227368656936,3082.18525301173,3060.0463647060255,3042.1985140590455,3027.569854182698,3015.418209500356,3005.2133391257803,2996.566295186537,2989.185272028617,2982.8470382678315,2977.3778916688025,2972.640628419076,2968.5254217384613,2964.9433066924253,2961.821441943512,2959.0996076163938,2956.727578727044,2954.6631290030987,2952.8704953613287,2951.319183599694,2949.9830299895702,2948.8394569888446,2947.8688777720035,2947.0542159657625,2946.380515381843,2945.834620650839,2945.40491415479,2945.0810979944263,2944.854012231057,2944.715482537233,2944.658191836987,2944.675571627958,2944.7617095402243,2944.854012231057
35.6,4956.6594043201,3897.436957090865,3545.2905428146473,3369.919423779908,3265.2630858519124,3195.967718316564,3146.8814262659694,3110.4280345306775,3082.3983563767206,3060.2667016070077,3042.4256535107183,3027.8034578059655,3015.658001706309,3005.459088022306,2996.8177999222253,2989.442354162574,2983.1095357468607,2977.645654544048,2972.9135157537744,2968.803299350043,2965.226045490217,2962.108916699513,2959.391696055164,2957.0241608541496,2954.964086613554,2953.1757116850495,2951.6285430521143,2950.2964180031586,2949.156759906968,2948.189982791235,2947.379011114917,2946.708889529563,2946.1664635343686,2945.7401164247317,2945.4195512707215,2945.195609166846,2945.0601168876,2945.0057585303557,2945.025966838187,2945.1148307579606,2945.195609166846
35.7,4956.6594043201,3897.5387983265264,3545.4298301200515,3370.0800541438116,3265.438610160432,3196.154901694633,3147.078408235496,3110.6336391367386,3082.611785648366,3060.4873823616217,3042.653153868352,3028.037438565618,3015.8981864995017,3005.705244201349,2997.069725892833,2989.699870747075,2983.3724801574986,2977.9138760978294,2973.1868727797414,2969.081656931558,2965.5092738037697,2962.3968897867967,2959.684290914661,2957.3212567713294,2955.26556467122,2953.481454410729,2951.9384341705268,2950.610342269553,2949.4746030029173,2948.5116312682103,2947.7043523752923,2947.0378118352783,2946.49885603721,2946.0758692119725,2945.7585554222887,2945.53775681987,2945.4053013059424,2945.353874176463,2945.3769094456347,2945.4684974030283,2945.53775681987
