# n=1000
# --never-mutate-zero-bits=true
# --include-best-mutant=true
# --ignore-crossover-parent-duplicates=true
fitness,best-lambda,runtime-to-optimum
55,997.4999999999999,4670.105669275266
54,997.4999999999999,4643.78950686848
53,997.4999999999999,4617.136665956334
52,997.4999999999999,4590.136286173125
51,997.4999999999999,4562.776893912449
50,997.4999999999999,4535.04636005743
49,997.4999999999999,4506.931843180681
48,997.4999999999999,4478.419730902847
47,997.4999999999999,4449.496041602771
46,997.4999999999999,4420.156504025368
45,997.4999999999999,4390.4041544850825
44,997.4999999999999,4360.233466260038
43,997.4999999999999,4329.63021132912
42,998.0475690939134,4298.555506087217
41,998.0698209779904,4266.857835925293
40,998.0919121265043,4234.662443371569
39,998.1138921868095,4201.948191426356
38,998.1358361198429,4168.692333816293
37,998.1578218405207,4134.870333047545
36,998.1799511849453,4100.45566415142
35,998.2023802344299,4065.4220514039766
34,998.2253462789332,4029.753227153039
33,998.2488825707491,3993.4425049517467
32,998.272946215601,3956.472717985864
31,998.2978653707911,3918.809712838093
30,998.3238852044395,3880.4146891249557
29,998.3512554215358,3841.2444522409696
28,998.380236026198,3801.250876117956
27,998.4111225201328,3760.3800576933368
26,998.444359469301,3718.578967849647
25,998.4999999999999,3675.813409553124
24,998.4999999999999,3632.0398654080436
23,998.4999999999999,3587.2268476901813
22,998.4999999999999,3541.2948051483886
21,998.4999999999999,3494.1515841200026
20,998.4999999999999,3445.6982720952165
19,998.4999999999999,3395.8541646415633
18,998.4999999999999,3344.5393943730405
17,998.4999999999999,3291.623125713714
16,998.9100505104991,3236.4465430252617
15,998.9602028446035,3179.0632040728683
14,999.0074553910297,3119.404935545947
13,999.051001849543,3057.219793791859
12,999.0909719096754,2992.1901121739284
11,999.1268952919587,2923.982299133743
10,999.1585950685146,2852.155771538406
9,999.1864906437329,2776.156563085705
8,999.2103527659327,2695.317735826923
7,999.2304032126849,2608.7174839369413
6,999.2469735920931,2515.1301912091003
5,999.2603944780434,2412.901685757982
4,999.2718026755517,2299.723934149278
3,999.284952030109,2172.4713747753317
2,999.3161918359463,2027.7348249890088
1,999.4791274470608,1865.9988228150796
0,1000.0,1632.3045752290363
